Date,Prev Close,Open,High,Low,Last,Close,Turnover
20061009,357.5,358,358,339,345.55,346.45,4.3404E+12
20061010,346.45,349,352.7,332,333.7,334.9,2.26413E+12
20061011,334.9,337,344.95,321.5,326,325.05,1.9158E+12
20061012,325.05,328.8,328.8,313.05,316.7,316.9,2.28603E+12
20061013,316.9,323,333.9,317.1,331.5,325.3,1.11276E+13
20061016,325.3,337.9,344,331.3,334,335.4,2.2681E+12
20061017,335.4,335,337.5,328.1,336,335.45,1.08808E+12
20061018,335.45,336.9,346.85,335.05,340.1,342.3,1.70611E+12
20061019,342.3,345,357.45,339,351.9,353.2,1.79978E+12
20061020,353.2,358.95,363.25,342,350.05,354.4,1.53378E+12
20061021,354.4,359.55,359.6,351.9,356,354.25,2.53755E+11
20061023,354.25,356.9,361,340,355,355.2,1.09393E+12
20061026,355.2,364,367.25,345.05,352.6,353.75,1.5518E+12
20061027,353.75,359,364.75,342.15,356.25,354.75,2.03232E+12
20061030,354.75,352,361.95,350,355.9,354.6,1.85755E+12
20061031,354.6,353,369,352.2,364.1,361.85,3.40302E+12
20061101,361.85,362,369.65,358,368,367.4,1.29699E+12
20061102,367.4,370,373.75,350.45,352,354.8,1.75276E+12
20061103,354.8,357,375,351.05,371.8,370,3.49774E+12
20061106,370,370,403.5,370,398.1,398,6.65769E+12
20061107,398,405,413.9,398.55,407.25,409.1,5.1409E+12
20061108,409.1,412.7,412.7,388.65,400,399.55,1.71208E+12
20061109,399.55,409.9,410.75,404,406.15,409.4,8.98097E+11
20061110,409.4,412,415,400.35,404,406.9,9.27001E+11
20061113,406.9,405,414.9,405,412,412,3.08221E+12
20061114,412,413,413.5,405,413,411.2,8.13367E+11
20061115,411.2,407,414.75,406,406,408.75,2.78649E+11
20061116,408.75,409,411,401,410,409.45,1.46145E+12
20061117,409.45,409,410,389,389,389,4.00477E+11
20061120,389,380,382,369.55,371.8,369.95,3.72157E+11
20061121,369.95,370,388.45,370,386,387.2,4.89208E+11
20061122,387.2,391.95,392,376,380,379.55,3.43591E+11
20061123,379.55,384.9,385,368,368.2,370.55,2.66238E+11
20061124,370.55,369,377,368.1,372,370,1.2896E+11
20061127,370,372.1,379.7,362.55,366,365.35,1.14365E+11
20061128,365.35,365,383.6,360.1,382,381.15,3.03162E+11
20061129,381.15,385,390,381.6,385.3,387.15,1.71449E+11
20061130,387.15,388.5,392.6,378,379,380.05,1.34209E+11
20061201,380.05,371.4,392,371.3,386,387.85,2.3599E+11
20061204,387.85,394.9,407.25,387,396,401.65,1.31242E+12
20061205,401.65,413.95,413.95,387,388.9,388.15,1.03527E+12
20061206,388.15,391,396.95,373.5,380,380.3,3.96002E+11
20061207,380.3,383,395,381.2,386,385.4,2.6555E+11
20061208,385.4,386,391.75,378,379,380.2,1.65011E+11
20061211,380.2,378,378,362.2,363.1,366.25,1.5765E+11
20061212,366.25,360,377.95,348,353,350.15,2.1415E+11
20061213,350.15,360,360,335.7,356,355.25,1.03967E+11
20061214,355.25,355,372.5,350.1,367,367.9,2.50086E+11
20061215,367.9,358.2,377.8,358.2,363.15,368.35,2.29878E+11
20061218,368.35,354,376.7,354,360,360.55,1.30879E+11
20061219,360.55,363.8,365,345.1,347,348.9,2.17719E+11
20061220,348.9,355,355,342,342,345.65,2.45562E+11
20061221,345.65,350,357,348.1,348.1,349.6,3.44105E+11
20061222,349.6,343.5,352.15,335.6,347,349.85,2.23337E+11
20061226,349.85,342.6,352,342.6,350,348.45,1.58433E+11
20061227,348.45,350,354.5,349,352.9,351.35,1.63674E+11
20061228,351.35,345.6,353,345.6,350,350,1.91743E+11
20061229,350,354.75,367.5,350.05,364,363.95,3.93479E+11
20070102,363.95,362,382.15,361,377,373.6,5.97315E+11
20070103,373.6,390,390,367,372,373.15,3.67511E+11
20070104,373.15,365,375,365,368.85,367.8,1.54169E+11
20070105,367.8,372,372,364.1,364.6,365.55,2.52519E+11
20070108,365.55,364,374,356,357,358.25,3.47932E+11
20070109,358.25,360,360,350.5,351.9,351.65,1.36926E+11
20070110,351.65,350,355,336.5,345,345.1,1.11887E+11
20070111,345.1,356,356,342,350,349.2,76767555000
20070112,349.2,350,350.55,341,346,346.9,2.05082E+11
20070115,346.9,355,356,345.15,346.2,348.15,1.18588E+11
20070116,348.15,350,350,345.1,346.5,346.25,67502000000
20070117,346.25,350,352,342,345,344.35,1.62509E+11
20070118,344.35,346,348,316.8,340,334.55,4.88926E+11
20070119,334.55,348.85,368.05,338.1,346.2,348.45,1.92126E+12
20070122,348.45,364.9,383.3,353,374.9,371.9,2.44801E+12
20070123,371.9,379.65,407,371.1,379.8,378,1.96098E+12
20070124,378,380.15,386,369,371.9,373.25,9.10245E+11
20070125,373.25,373,373.15,361.5,361.5,363.8,4.07067E+11
20070129,363.8,378,383,370.25,373.9,373,4.42968E+11
20070131,373,388.75,388.75,366,382,375.7,6.64264E+11
20070201,375.7,381,383.7,374.05,377,375.7,4.8611E+11
20070202,375.7,383.5,383.5,368.25,374,371.8,7.30688E+11
20070205,371.8,377.75,382,372.15,378.1,377.95,8.83829E+11
20070206,377.95,388.5,388.5,377.05,384.5,383.25,1.00319E+12
20070207,383.25,376,387.95,370,375.2,374.2,9.05912E+11
20070208,374.2,376,380,368.25,374,375.7,3.4706E+11
20070209,375.7,375,377.45,368,368.1,369.05,1.71988E+11
20070212,369.05,382,382,345.05,358.8,358.15,1.62222E+11
20070213,358.15,359,360,350,356.3,354.1,1.82598E+11
20070214,354.1,355,358,350.05,358,355.45,96167660000
20070215,355.45,362.65,368.95,357.05,364.05,365.7,1.2247E+11
20070219,365.7,378,380,368,377,376.7,3.46639E+11
20070220,376.7,368,376,365.15,368,366.6,3.44067E+11
20070221,366.6,367.1,372,363.2,365,364.5,1.56425E+11
20070222,364.5,360.55,366.9,357,360,358.65,72300800000
20070223,358.65,365,365,351,352,351.95,2.0228E+11
20070226,351.95,354.9,357,350,356,356.65,80229135000
20070227,356.65,357,357.5,350.5,350.6,351.1,60235965000
20070228,351.1,335.05,352,335.05,339.2,340.7,3.06159E+11
20070301,340.7,328.05,348,328.05,345,344.95,67339700000
20070302,344.95,344,352.95,334.05,334.05,335.85,2.99342E+11
20070305,335.85,306.25,336,306.25,330,323.9,4.58978E+11
20070306,323.9,311.25,334.25,303,310,309.8,3.46318E+11
20070307,309.8,280.35,328.85,280.35,301,301.2,2.07723E+11
20070308,301.2,315,315,292.1,315,310.7,2.26308E+11
20070309,310.7,310.7,320,308.95,319.75,316.35,2.35347E+11
20070312,316.35,339.75,345,326.15,328,327.85,1.37853E+12
20070313,327.85,349.9,353,336.95,343.9,341.55,2.01659E+12
20070314,341.55,330,342,329,333.7,333.05,9.65417E+11
20070315,333.05,340,348.85,330,335,331.75,1.73274E+12
20070316,331.75,309,321.85,299.15,300,300.75,7.74336E+11
20070319,300.75,290,304.05,290,294.75,293.3,3.66093E+11
20070320,293.3,299.9,299.9,287.05,287.2,289,5.16287E+11
20070321,289,293,293,276.1,279.3,278.55,6.07961E+11
20070322,278.55,278,286.65,274.7,276,276.1,5.45375E+11
20070323,276.1,276,280,271,275,273.9,3.10698E+11
20070326,273.9,273.25,279,266.55,268.1,268.05,2.99118E+11
20070328,268.05,264,264,251,252.05,252.75,3.4573E+11
20070329,252.75,254.9,254.9,246.2,250,248.55,3.64313E+11
20070330,248.55,246,252.9,244,245.5,245.4,2.96798E+11
20070402,245.4,242,245.5,228,228,229.4,6.2002E+11
20070403,229.4,235,238,226.1,229.95,232.75,4.82551E+11
20070404,232.75,230.05,234.75,226.35,228.05,229.25,6.92051E+11
20070405,229.25,230,230.95,225,225.25,226.2,4.56143E+11
20070409,226.2,234.9,235.5,227.35,229.85,229.7,6.73204E+11
20070410,229.7,228.95,231.5,228.95,230.7,229.9,2.86633E+11
20070411,229.9,235,235,230.25,231,231.25,5.75623E+11
20070412,231.25,232.9,235,227.05,230.1,230.25,2.47748E+11
20070413,230.25,230,236.9,230,230.45,231.1,6.17878E+11
20070416,231.1,232.1,239,230.15,231,231.1,9.61003E+11
20070417,231.1,232.1,233.9,226.15,227,226.8,4.11891E+11
20070418,226.8,229,232,226.65,227,227.1,4.94886E+11
20070419,227.1,227,228.8,223.1,224.7,225.75,3.49006E+11
20070420,225.75,229.7,230.05,225,225.9,225.2,3.86156E+11
20070423,225.2,226,230.9,226,228.5,227.35,3.87631E+11
20070424,227.35,222,250.1,222,250.1,250.1,7.71065E+11
20070425,250.1,275.15,275.15,265,274.95,274.2,9.01979E+12
20070426,274.2,277,278.8,260.55,260.6,261.25,2.24897E+12
20070427,261.25,259,272,254,266.5,266.65,1.02949E+12
20070430,266.65,266,275,263.5,272,270.75,1.13171E+12
20070503,270.75,277,284.3,272,274.15,274.95,1.20447E+12
20070504,274.95,270,276.9,265,272,270.9,2.02851E+12
20070507,270.9,274.95,274.95,264,266,264.8,3.86336E+11
20070508,264.8,263.5,269.85,251.6,255.55,255.4,2.38413E+11
20070509,255.4,255,257,243.05,255.6,254.4,3.57864E+11
20070510,254.4,255.6,261.85,251.1,252.25,252.95,2.43964E+11
20070511,252.95,254.5,255,251,252.05,252.6,1.27519E+11
20070514,252.6,256,260,255.15,260,259.8,2.80425E+12
20070515,259.8,260,262,258.35,259.5,261.25,2.83777E+11
20070516,261.25,255,272,255,267.4,266.35,8.59259E+11
20070517,266.35,269.9,270.1,262.25,264,264.15,2.81543E+11
20070518,264.15,264.15,275,263,270,268.6,5.11339E+12
20070521,268.6,272,282.05,262,282.05,282.05,5.99727E+12
20070522,282.05,292,294.1,281.05,282,281.4,1.73841E+12
20070523,281.4,282,283.9,272.1,276,275.55,5.51692E+11
20070524,275.55,271.2,289.35,271.2,289.35,289.35,8.55496E+11
20070525,289.35,303.85,303.85,303.85,303.85,303.85,3.26061E+11
20070528,303.85,319.05,319.05,319.05,319.05,319.05,95874525000
20070529,319.05,335,335,335,335,335,1.46338E+12
20070530,335,348,351.75,335,351.75,351.75,2.90411E+12
20070531,351.75,368.9,368.9,334.2,334.2,335.55,3.59176E+12
20070601,335.55,341.5,352.35,330.15,352.35,348.9,2.43467E+12
20070604,348.9,362.8,366,350.1,359,358.3,1.52247E+12
20070605,358.3,351,369.9,351,353.5,355.6,2.24019E+12
20070606,355.6,359,365,348,350,350.65,9.17125E+11
20070607,350.65,350,362,337.05,343.35,342.65,5.54787E+11
20070608,342.65,340,346.9,336.1,341,343.65,8.15024E+11
20070611,343.65,346,351.95,332.1,332.15,336.25,4.5356E+11
20070612,336.25,334,339.6,330.2,333.1,333.7,2.73966E+11
20070613,333.7,334,350.4,333.1,350,349.9,1.85174E+12
20070614,349.9,358.9,367.4,348.25,350,350,2.8567E+12
20070615,350,353,357,345.45,347,346.9,2.45364E+12
20070618,346.9,357.5,357.5,336.1,337.25,338.75,7.60095E+11
20070619,338.75,340.15,345,334,344.9,344.35,3.47149E+11
20070620,344.35,354.5,355,338.1,350.85,349.65,6.06701E+11
20070621,349.65,351,359,346,348.8,349.1,8.12483E+11
20070622,349.1,352.9,352.9,340.25,340.25,343.4,3.58966E+11
20070625,343.4,341.4,358,341.4,358,355.7,5.40885E+11
20070626,355.7,355,373.5,355,357.8,358.65,5.41624E+12
20070627,358.65,352.2,362.75,351.5,355.5,355.05,1.61527E+12
20070628,355.05,355.05,360.6,351,351,352.35,5.83953E+11
20070629,352.35,356,360,351.5,352,352.4,6.38516E+11
20070702,352.4,355,357,349,350.15,351.25,3.22772E+11
20070703,351.25,343.6,355,343.6,350.7,350.3,1.13116E+12
20070704,350.3,351,362.2,343.6,344,346.1,2.9662E+12
20070705,346.1,349.95,353.9,340.6,341.05,341.75,6.85828E+11
20070706,341.75,360,360,343,350.25,349.75,1.96681E+12
20070709,349.75,350,354.5,346,350.1,350.75,6.37935E+11
20070710,350.75,346,358.1,346,352.2,353.7,1.60176E+12
20070711,353.7,356.3,356.3,341.45,343.5,344.1,6.64285E+11
20070712,344.1,348.45,355,340.3,344.5,342.7,1.52069E+12
20070713,342.7,352.5,352.5,341.2,342.1,343.55,5.48417E+11
20070716,343.55,348.7,398.9,346.1,347.05,347.7,4.49764E+12
20070717,347.7,353,354.9,341.3,343.8,342.45,2.06687E+12
20070718,342.45,348,351.95,333.2,338.05,338.5,9.93816E+11
20070719,338.5,346.5,346.5,337,338.1,339.35,7.19932E+11
20070720,339.35,342.05,394,342,371,370.8,1.22443E+13
20070723,370.8,372.45,373,341.55,366,366.3,1.8252E+12
20070724,366.3,370,370,352.1,355.95,356.5,2.15687E+12
20070725,356.5,351,375,351,360.25,358.6,2.06187E+12
20070726,358.6,360,369.2,357,365,364.95,4.4024E+12
20070727,364.95,355,364,347.1,356,354.3,1.98755E+12
20070730,354.3,357,376.95,355,371,366.95,4.13902E+12
20070731,366.95,370,387,370,377.9,376.7,4.72357E+12
20070801,376.7,376,376,357.4,365,366.55,2.82843E+12
20070802,366.55,373.9,373.9,364.5,364.5,365.2,1.46474E+12
20070803,365.2,370,389,370,383.6,382.75,3.79908E+12
20070806,382.75,379,399,371,385.6,386.25,3.04709E+12
20070807,386.25,394,395,374.5,379,379.1,1.78322E+12
20070808,379.1,385,391,374.1,374.6,375.05,1.03757E+12
20070809,375.05,378.95,384.95,361,361.1,363.1,2.26282E+12
20070810,363.1,355.25,369,347.1,362,364.65,9.98613E+11
20070813,364.65,369.8,384.9,360,373,374.15,2.74412E+12
20070814,374.15,374.7,379,365.2,378.5,375.75,8.93396E+11
20070816,375.75,361,369.8,356.35,357.05,358.9,4.86357E+11
20070817,358.9,358.9,361,345,350,352.75,8.00748E+11
20070820,352.75,369,369,354,357.3,359.5,6.26159E+11
20070821,359.5,358,361,336,337.5,338.25,6.13082E+11
20070822,338.25,345.75,349.85,331.5,341.5,344.35,1.34365E+12
20070823,344.35,348.5,354,337,338,340.25,7.4483E+11
20070824,340.25,338,356,330.2,356,349.9,5.55795E+11
20070827,349.9,364,367,351.1,360.05,360.6,4.35455E+11
20070828,360.6,353,370,353,364.85,364.6,4.00903E+11
20070829,364.6,361.65,363.25,358.1,362.25,361.75,4.23511E+11
20070830,361.75,366.45,367.4,360,362.95,362.6,4.68711E+11
20070831,362.6,365,372,363.7,367,366.05,5.44158E+11
20070903,366.05,361.1,371,361.1,365,364.45,2.33175E+11
20070904,364.45,365,367.9,361.05,361.05,362.8,3.59823E+11
20070905,362.8,364,365,354,355.2,358,4.00979E+11
20070906,358,360,362,357.6,360,359.8,3.53984E+11
20070907,359.8,354.5,364.95,354.5,359.5,361,4.15396E+11
20070910,361,350,368,350,356.15,359.15,5.29262E+11
20070911,359.15,367,367,350,357.65,360.3,7.30377E+11
20070912,360.3,363.6,364.7,355,357,357.1,3.57521E+11
20070913,357.1,361.3,361.3,345,347,347.3,7.79587E+11
20070914,347.3,353.95,354.55,345.6,345.6,348.4,3.86675E+11
20070917,348.4,353.2,353.2,347,348.3,348.6,87770945000
20070918,348.6,349.05,361,349.05,356.65,357.25,4.29123E+11
20070919,357.25,362,390.25,359,388,385,4.67396E+12
20070920,385,385,427.4,385,411.55,405.7,9.31615E+12
20070921,405.7,416,432,408.15,409,413.45,5.04439E+12
20070924,413.45,420.3,423.55,406,410.95,408.75,2.25658E+12
20070925,408.75,412,416.7,376.05,408,410.25,4.76746E+12
20070926,410.25,417,452.2,402.1,449,435.35,4.85353E+12
20070927,435.35,449,463.9,430.1,430.1,436.7,4.44154E+12
20070928,436.7,439,447,417.05,420,421.2,1.56448E+12
20071001,421.2,420,428.1,410,418.5,415.9,1.39914E+12
20071003,415.9,429.75,435.6,407,433.2,427.55,2.87738E+12
20071004,427.55,470,509,465,494,499.95,1.78148E+13
20071005,499.95,507.55,518.8,476.15,479,482,1.16382E+13
20071008,482,494.7,494.7,450.05,471.9,472.25,3.36994E+12
20071009,472.25,456.45,494,456.15,475.25,484.3,2.75953E+12
20071010,484.3,498,499.7,465,465,466.75,1.74559E+12
20071011,466.75,479.7,500,467,490,480.05,1.5165E+12
20071012,480.05,488.95,490,469.1,472.5,472.85,2.73716E+12
20071015,472.85,472,495,470,489,489,1.64578E+12
20071016,489,494,520,489,500.5,502.05,4.58842E+12
20071017,502.05,461.6,507,445,488,489.5,3.02553E+12
20071018,489.5,504.8,507.9,446,450.1,460.45,1.67934E+12
20071019,460.45,451.15,481,432.2,463,461.8,1.32706E+12
20071022,461.8,452,500,450,484,482.9,2.14861E+12
20071023,482.9,486,494.95,475,475.5,477.5,9.23484E+11
20071024,477.5,481,491.85,455.3,455.3,461.35,9.05156E+11
20071025,461.35,462,472.05,458,460.95,460.45,9.26266E+11
20071026,460.45,468.9,479.9,458.35,470.1,471.85,8.21563E+11
20071029,471.85,471.85,502,471.85,492,490.95,2.06999E+12
20071030,490.95,495,500,472,475.5,477.5,8.40478E+11
20071031,477.5,499,499.5,466.7,470,472.2,1.54747E+12
20071101,472.2,492.8,492.8,452,453,453.9,1.11553E+12
20071102,453.9,446,452,426,446,444.65,1.31788E+12
20071105,444.65,459.9,459.9,433.75,435.55,436.15,1.48943E+12
20071106,436.15,441.45,449.9,415,420,418.75,9.81009E+11
20071107,418.75,420,420,391.05,415.05,415.55,1.73894E+12
20071108,415.55,400,412.9,392.05,392.3,396.5,9.98549E+11
20071109,396.5,408,408,395,400.6,401.4,3.42964E+11
20071112,401.4,390,395,376.15,383.9,382.35,6.56356E+11
20071113,382.35,384.9,394,375,382,381.25,9.58714E+11
20071114,381.25,437.15,438,382.1,400,393.1,9.85519E+11
20071115,393.1,399.85,441,394,434.05,431.6,1.82868E+12
20071116,431.6,415,466,415,466,460.8,2.48002E+12
20071119,460.8,466,494.8,465,470,469.25,3.24329E+12
20071120,469.25,475.95,484,467,470,470.4,1.58959E+12
20071121,470.4,472,472,432.05,450.25,439,1.48452E+12
20071122,439,455,460,427,450.5,449.75,1.84666E+12
20071123,449.75,455,469,445,459,453.35,1.70341E+12
20071126,453.35,468.85,469,437,439.5,440.85,4.94647E+11
20071127,440.85,443,445,434,440,440.4,2.91673E+11
20071128,440.4,447.8,453.8,433,437.75,437.7,3.11871E+11
20071129,437.7,453,456,423.1,425,426.7,6.79009E+11
20071130,426.7,433,451,425.05,429.9,429.8,9.47326E+11
20071203,429.8,444,450,436.25,447.25,447.3,4.8095E+11
20071204,447.3,468.65,470,452,466.95,463.95,1.3324E+12
20071205,463.95,475,518,448.4,500.8,498.85,5.01531E+12
20071206,498.85,515,520,500,501.3,505.55,4.92418E+12
20071207,505.55,515,588,515,540.15,542.45,1.78299E+13
20071210,542.45,542,644,446.65,472,477.05,8.35455E+13
20071211,477.05,494,504.7,463.55,466.5,469.35,4.91274E+13
20071212,469.35,459.75,480,440.1,469.25,470.35,2.73856E+13
20071213,470.35,489.9,489.9,455,457,459.6,4.81867E+12
20071214,459.6,460.1,464.75,446,448.5,450.3,4.21299E+12
20071217,450.3,444.7,453,405,408,411.3,6.51801E+12
20071218,411.3,419.9,430,402.5,404,405,4.0378E+12
20071219,405,414.95,418.2,403.25,405,406.1,2.61141E+12
20071220,406.1,413.8,413.8,390.2,390.25,395.25,1.98791E+12
20071224,395.25,397.35,409,372.1,402.95,401.45,2.84859E+12
20071226,401.45,406.15,424,405,418,417.55,3.11211E+12
20071227,417.55,418,423,408,411.5,411.35,1.63426E+12
20071228,411.35,410,410,405.15,407.65,408.3,1.38593E+12
20071231,408.3,411,411,407,408.45,407.9,2.26184E+12
20080101,407.9,410,410,407,407,407.8,1.29363E+12
20080102,407.8,410,410,401,403,404.1,1.56797E+12
20080103,404.1,402,462,400.25,425,425.85,1.38632E+13
20080104,425.85,435,435,412.55,415,415.5,3.0737E+12
20080107,415.5,414.4,424,405.4,415,414.85,3.8881E+12
20080108,414.85,419,419.95,400,400.65,402.4,2.12494E+12
20080109,402.4,404.5,404.5,396,399.95,400.3,1.78358E+12
20080110,400.3,395.1,407.6,378.2,381.05,381.6,1.73026E+12
20080111,381.6,389,395,370.1,372.5,371.3,1.48273E+12
20080114,371.3,384.95,388,372.05,384,382.7,1.16033E+12
20080115,382.7,390,420,375.05,376.15,377.25,6.44535E+11
20080116,377.25,371,372.5,362,367,365,1.43214E+12
20080117,365,373,375,365.1,371.5,370.5,6.79924E+11
20080118,370.5,362.1,369.9,352.05,361,358.9,9.27534E+11
20080121,358.9,352,352,287.2,322,308.9,2.16998E+12
20080122,308.9,283.75,308,247.2,269,261.25,1.03753E+12
20080123,261.25,289.9,308,225,290,289.4,8.60751E+11
20080124,289.4,290,304,236.65,268.1,259.5,1.23952E+12
20080125,259.5,290.85,305,270,303.9,299.05,1.31764E+12
20080128,299.05,272.05,291.9,272.05,287.95,287.05,4.10355E+11
20080129,287.05,291,299,275.05,285,283.05,7.26676E+11
20080130,283.05,286.05,295.05,280.1,290,290.4,1.14544E+12
20080131,290.4,290.1,291,276.1,279.8,278.6,5.49462E+11
20080201,278.6,282.2,304,280,295.5,296.25,5.97032E+11
20080204,296.25,299.9,314,297.55,309.5,308.9,8.56041E+11
20080205,308.9,305.2,319.95,300,316.9,314.2,7.21271E+11
20080206,314.2,305,308,291.1,302,301.4,4.19508E+11
20080207,301.4,297.2,309.8,290.1,290.25,291.7,7.18762E+11
20080208,291.7,298.8,299,279.1,281,281.25,5.7229E+11
20080211,281.25,280,280,253,262.95,259.05,4.1274E+11
20080212,259.05,266,273,252.5,273,267.4,6.27062E+11
20080213,267.4,266.05,273.9,266,270.3,270.55,3.01074E+12
20080214,270.55,280,290,270.1,276.4,276,1.35043E+12
20080215,276,270.1,280,266.05,276.1,278.2,2.91674E+11
20080218,278.2,264.6,284.85,261.25,280,280.3,3.27416E+11
20080219,280.3,282.9,290,281.8,285.1,287.1,2.6161E+11
20080220,287.1,286,288,283,284,285.35,6.49193E+12
20080221,285.35,299,299,284.95,285.05,286.15,6.12689E+11
20080222,286.15,285,285.5,276.6,280,280.4,1.50029E+11
20080225,280.4,283,287,277.1,281.95,281.6,1.31656E+11
20080226,281.6,282,286.9,280,281,280.35,2.04718E+11
20080227,280.35,280.05,289,280,280,280.3,4.79494E+11
20080228,280.3,276,284.85,276,283.5,281.1,1.24826E+11
20080229,281.1,288.85,288.85,280.25,285.9,285.1,4.03623E+11
20080303,285.1,280,290,271,271.2,276.55,5.16966E+11
20080304,276.55,280,294.9,271,290,290.35,8.87442E+11
20080305,290.35,276,286,270.55,278.05,278.4,3.46522E+11
20080307,278.4,276,280,265,270,271.55,9.43067E+11
20080310,271.55,258.5,280,251,270,271.45,4.33406E+11
20080311,271.45,265,278.45,265,270,270.25,3.71593E+11
20080312,270.25,272.6,280,260.2,262.8,261.9,3.63584E+11
20080313,261.9,260,269,260,265,264.4,1.03782E+12
20080314,264.4,261,265.85,257,259.95,259.95,5.73862E+11
20080317,259.95,269.9,269.9,236,244,240.15,4.63759E+11
20080318,240.15,235.3,246.85,235.3,245,245.3,3.29286E+11
20080319,245.3,256,257,250,257,255.1,8.5082E+11
20080324,255.1,256.45,259.45,232.25,234.15,235.35,2.64648E+11
20080325,235.35,237.05,245,236,243,241.9,5.1531E+11
20080326,241.9,242.95,249,240.4,240.4,241.6,2.23971E+11
20080327,241.6,242,242.3,236.15,240,237.8,4.47527E+11
20080328,237.8,240,243.25,233,242,241.8,3.56251E+11
20080331,241.8,240,253.5,240,250,249.9,7.32956E+11
20080401,249.9,248,253,247,249.05,249.15,4.19091E+11
20080402,249.15,250,254.8,246,248,249.55,1.52282E+11
20080403,249.55,264,264,245.35,246.95,247.1,94413695000
20080404,247.1,250,250,243,244.05,244.15,1.89181E+11
20080407,244.15,254.9,259,241.1,246,245.05,1.36388E+12
20080408,245.05,248,249,243.05,244.3,246.05,63997920000
20080409,246.05,248,252,244.1,244.95,244.95,1.44355E+11
20080410,244.95,246.05,261.85,246.05,260,258.4,3.95241E+11
20080411,258.4,264.85,270.9,256,265,265.45,6.50428E+11
20080415,265.45,262,272,261.25,272,270,2.07526E+11
20080416,270,267.1,275.75,267.1,275.75,273.95,2.095E+11
20080417,273.95,275.75,283.75,275.75,282,280.7,3.7608E+11
20080421,280.7,294.5,294.5,273.3,276.95,276.95,8.10296E+11
20080422,276.95,275,287,272,277.1,277.45,1.97414E+12
20080423,277.45,281,288,270.1,272,273.55,3.26133E+11
20080424,273.55,275.1,279,274.05,275,275.15,3.50567E+11
20080425,275.15,253.15,279.8,253.15,275.05,275.75,2.09406E+11
20080428,275.75,275.4,283.1,275,282.85,278.3,5.02549E+11
20080429,278.3,275,278.8,265.65,278.8,276.2,2.94474E+11
20080430,276.2,275.9,277,273.1,274.8,275,1.37978E+11
20080502,275,275.25,298.2,275.25,297.95,295.5,2.04872E+12
20080505,295.5,298,305,288,295,294.15,1.31344E+12
20080506,294.15,293,302,288,291.2,291.1,6.15436E+11
20080507,291.1,291.25,304.85,291,303.3,302.05,8.18361E+11
20080508,302.05,296,314,295,314,310.2,8.79451E+11
20080509,310.2,307,314,296.55,296.55,299.6,3.28267E+11
20080512,299.6,296.6,303,285,300.55,301.15,2.83111E+11
